ZONING_ID,ZONING,ZONE_FILE,PD_USE,PD_DENSITY,DEV_AS_PD,COLOR_CODE,TOPOLOGY_VALIDATION
5892,A(PD),04001,Res,21.6,Yes,2,Yes
5893,A(PD),04001,Res,21.6,Yes,2,Yes
5894,A,,,0,,17,Yes
5895,IP,,,0,,13,Yes
5853,CN,96046,,0,,6,Yes
5854,R-2,,,0,,2,Yes
310,A(PD),87050,Res,15.1,Yes,2,Yes
5856,R-1-8,,,0,,1,Yes
411,A(PD),85072,Res,9.6,Yes,2,Yes
412,A,,,0,,17,Yes
6150,A(PD),96008,Res,7.1,Yes,1,Yes
414,R-1-5,,,0,,1,Yes
415,A(PD),81062,Res,4.3,Yes,1,Yes
6265,A(PD),88058,Res,8.6,Yes,2,Yes
50,A(PD),09028,Res,4,Yes,1,Yes
51,R-1-5,,,0,,1,Yes
56,R-1-5,,,0,,1,Yes
57,A(PD),89113,Res,6.8,Yes,1,Yes
58,R-1-5,,,0,,1,Yes
59,R-1-8,03096,,0,,1,Yes
4666,A(PD),87084,Res,7.4,Yes,1,Yes
168,CN,,,0,,6,Yes
171,CP,,,0,,5,Yes
3938,A(PD),00108,Com,0,,6,Yes
3944,R-1-8,,,0,,1,Yes
5925,A(PD),90031,Res,14.3,Yes,2,Yes
5926,A(PD),96020,OS,0,,17,Yes
314,R-1-8(PD),78075,Res,8.5,Yes,2,Yes
7992,TEC,13045,,0,,12,Yes
6510,A(PD),88073,Com,0,,6,Yes
318,R-2,,,0,,2,Yes
6511,R-1-2,,,0,,1,Yes
320,R-MH,,,0,,2,Yes
417,A,,,0,,17,Yes
418,A,,,0,,17,Yes
419,A(PD),05086,Res,9.1,Yes,2,Yes
421,R-1-5,,,0,,1,Yes
422,A,,,0,,17,Yes
6883,R-1-8,,,0,,1,Yes
483,A,,,0,,17,Yes
5087,OS,,,0,,17,Yes
6941,A(PD),07102,Res,92,Yes,3,Yes
4667,A(PD),87084,Com,0,,6,Yes
6564,A(PD),79120,PQP,0,,16,Yes
61,A,,,0,,17,Yes
63,A(PD),89060,Res,1.8,Yes,1,Yes
64,R-1-5,,,0,,1,Yes
65,R-1-5,,,0,,1,Yes
144,R-1-8(PD),69082,Res,23,Yes,2,Yes
146,CN,,,0,,6,Yes
7675,A(PD),02107,Res,1,Yes,1,Yes
247,R-1-8,,,0,,1,Yes
6641,R-1-2,06128,,0,,1,Yes
8006,LI,,,0,,14,Yes
195,A(PD),97065,Res,12.8,Yes,2,Yes
7981,CP,,,0,,5,Yes
198,R-1-8,,,0,,1,Yes
321,A(PD),80276,Res,11.5,Yes,2,Yes
6512,A(PD),00067,Res,7.5,Yes,1,Yes
5877,CO,,,0,,4,Yes
325,A(PD),05063,Res,14.4,Yes,2,Yes
326,A(PD),88026,Res,10.1,Yes,2,Yes
5878,CO,,,0,,4,Yes
5879,CP,,,0,,5,Yes
425,R-1-8(PD),71004,Res,9.1,Yes,2,Yes
6942,CP,,,0,,5,Yes
427,CO,,,0,,4,Yes
428,A,,,0,,17,Yes
7676,A(PD),96013,OS,0,,17,Yes
4408,R-1-8(PD),91042,Com,0,,6,Yes
147,R-2(PD),77240,Res,9,Yes,2,Yes
149,CG,,,0,,7,Yes
101,R-1-5,,,0,,1,Yes
102,A(PD),00126,Res,3.2,Yes,1,Yes
103,R-1-5,,,0,,1,Yes
199,A(PD),89032,Res,6.7,Yes,1,Yes
200,A(PD),85018,Res,8.6,Yes,2,Yes
4276,A(PD),01096,Res,47,Yes,3,Yes
4261,R-2,,,0,,2,Yes
6335,R-1-8,,,0,,1,Yes
204,R-M,,,0,,3,Yes
4482,A(PD),02002,Res,6.1,Yes,1,Yes
329,R-1-8(PD),70033,Res,8,Yes,1,Yes
6147,CO,,,0,,4,Yes
332,CO,,,0,,4,Yes
334,R-2,,,0,,2,Yes
335,CN,03085,,0,,6,Yes
6111,A(PD),92037,Res,24.8,Yes,2,Yes
6052,R-1-8(PD),70091,OS,0,,17,No
6063,CN,07059,,0,,6,
7249,A(PD),96073,OS,0,,17,Yes
6117,R-1-8(PD),72081,Mix,0,,18,Yes
6592,A(PD),95012,Res,12.9,Yes,2,Yes
7256,A(PD),96030,OS,0,,17,Yes
104,A(PD),05015,Res,1,Yes,1,Yes
4645,CP,,,0,,5,Yes
106,R-1-1,,,0,,1,Yes
107,A(PD),88016,Res,3.7,Yes,1,Yes
108,R-1-2,,,0,,1,Yes
4649,R-1-2,,,0,,1,Yes
110,A(PD),89120,Res,2.9,Yes,1,Yes
111,A(PD),06063,Res,0.6,Yes,1,Yes
206,A(PD),78043,Res,14.2,Yes,2,Yes
208,A(PD),85110,Res,23.6,Yes,2,Yes
4585,CN,,,0,,6,Yes
210,R-1-8,,,0,,1,Yes
212,CN,,,0,,6,Yes
213,CP,,,0,,5,Yes
215,A(PD),80168,Res,14.5,Yes,2,Yes
5610,A(PD),80124,Res,15.8,Yes,2,Yes
7422,A(PD),79214,Res,7.9,Yes,1,Yes
337,R-1-8(PD),77045,Res,7.7,Yes,1,Yes
339,A(PD),82089,Com,0,,6,Yes
340,CP,,,0,,5,Yes
341,CP,,,0,,5,Yes
343,CG,,,0,,7,Yes
344,A(PD),75072,Com,0,,6,Yes
345,R-1-8,,,0,,1,Yes
431,A(PD),85023,Res,17,Yes,2,Yes
6040,A(PD),89053,Com,0,,6,Yes
433,A(PD),79093,Res,21.5,Yes,2,Yes
6041,IP,,,0,,13,Yes
6042,A(PD),96060,Res,16,Yes,2,Yes
6047,R-1-8(PD),70131,Res,11.2,No,2,Yes
6049,R-1-8(PD),70091,Res,11.2,No,2,Yes
7247,A(PD),96073,Res,1.2,Yes,1,Yes
112,A(PD),81076,Res,9.5,Yes,2,Yes
113,R-1-5,,,0,,1,Yes
114,A(PD),90026,Res,13.2,Yes,2,Yes
4650,A(PD),05081,Res,19,Yes,2,Yes
116,R-1-5,,,0,,1,Yes
117,R-1-8,,,0,,1,Yes
4275,R-MH,,,0,,2,Yes
119,R-1-8,,,0,,1,Yes
217,A(PD),87026,Res,19,Yes,2,Yes
291,CN,,,0,,6,Yes
293,A(PD),96024,Res,57.3,Yes,3,Yes
294,CP,,,0,,5,Yes
5611,CP,,,0,,5,Yes
225,A(PD),92054,Res,16,Yes,2,Yes
226,A(PD),89064,Res,8.4,Yes,2,Yes
7435,OS,06072,,0,,17,Yes
228,R-M,,,0,,3,Yes
346,R-M,,,0,,3,Yes
5880,A(PD),81033,Res,18.6,Yes,2,Yes
348,CN,,,0,,6,Yes
349,CN,,,0,,6,Yes
4309,CP,,,0,,5,Yes
34,A,,,0,,17,Yes
35,A,74026,,0,,17,Yes
36,A,,,0,,17,Yes
38,A(PD),93045,Res,22.6,Yes,2,Yes
39,A(PD),95021,Res,6.7,Yes,1,Yes
40,A(PD),89133,Res,9.7,Yes,2,Yes
7521,A(PD),95007,Res,11.5,Yes,2,Yes
120,CO,,,0,,4,Yes
121,R-1-8,,,0,,1,Yes
5015,R-1-5,,,0,,1,Yes
123,R-1-1,,,0,,1,Yes
124,A(PD),01086,PQP,0,,16,Yes
125,R-1-8,,,0,,1,Yes
229,A(PD),79003,Res,24.6,Yes,2,Yes
230,R-M,,,0,,3,Yes
5609,A(PD),88109,Res,8,Yes,1,Yes
233,A(PD),86094,Res,15.1,Yes,2,Yes
234,A(PD),98073,Res,14.7,Yes,2,Yes
235,R-M,,,0,,3,Yes
236,CO,,,0,,4,Yes
237,R-M(CL),70003,Res,0,,3,Yes
383,A(PD),95019,Res,12.1,Yes,2,Yes
384,CP,,,0,,5,Yes
385,CP,,,0,,5,Yes
386,CN,,,0,,6,Yes
4287,A(PD),79222,Res,12,Yes,2,Yes
4264,CP,,,0,,5,Yes
1,A,78216,,0,,17,Yes
4654,R-MH,,,0,,2,Yes
9,A,86110,,0,,17,Yes
10,A,74027,,0,,17,Yes
11,A,93050,,0,,17,Yes
126,R-1-8,,,0,,1,Yes
127,A,,,0,,17,Yes
128,A(PD),99048,Res,2.3,Yes,1,Yes
129,R-1-5,,,0,,1,Yes
4527,A(PD),79147,Res,18.5,Yes,2,Yes
5258,A(PD),97075,OS,0,,17,Yes
136,A(PD),05068,PQP,0,,16,Yes
238,R-M,,,0,,3,Yes
4535,R-M,,,0,,3,Yes
5608,A(PD),02022,Res,19,Yes,2,Yes
7987,A(PD),94049,Res,8,Yes,1,Yes
6293,R-MH,80135,,0,,2,Yes
8017,R-M,,,0,,3,Yes
8019,R-M(PD),13033,Res,13.9,Yes,3,Yes
388,R-1-8,,,0,,1,Yes
389,R-1-8,,,0,,1,Yes
390,A(PD),86024,Res,11.8,Yes,2,Yes
391,A(PD),80054,Res,15.1,Yes,2,Yes
392,A(PD),89054,Res,6,Yes,1,Yes
394,A(PD),00031,Res,6,Yes,1,Yes
13,A,98044,,0,,17,Yes
14,A,,,0,,17,Yes
15,A,88079,,0,,17,Yes
6044,R-1-8(PD),70131,Res,11.2,No,2,Yes
21,A(PD),83066,PQP,0,,16,Yes
4783,A,,,0,,17,Yes
137,A(PD),88025,Res,5.1,Yes,1,Yes
138,R-1-8,,,0,,1,Yes
139,R-1-5,,,0,,1,Yes
140,R-1-8,01024,,0,,1,Yes
141,R-1-5,,,0,,1,Yes
142,R-1-8,99088,,0,,1,Yes
8217,IP,,,0,,13,Yes
8218,HI,14-037,,0,,15,
8224,IP,14-046,,0,,13,
7573,HI,,,0,,15,Yes
244,A,,,0,,17,Yes
4633,A(PD),85062,Res,9.5,Yes,2,Yes
6294,A(PD),85094,Com,0,,6,Yes
275,A(PD),01004,Res,27,Yes,3,Yes
395,A,,,0,,17,Yes
397,R-2,,,0,,2,Yes
398,R-M,,,0,,3,Yes
399,R-M(CL),69004,Res,0,,3,Yes
5882,CO,,,0,,4,Yes
401,CO,,,0,,4,Yes
24,A(PD),94037,Com,0,,6,Yes
25,A(PD),84012,Com,0,,6,Yes
26,A,,,0,,17,Yes
27,A,,,0,,17,Yes
28,A,,,0,,17,Yes
29,A,74023,,0,,17,Yes
30,A,76166,,0,,17,Yes
31,A,89014,,0,,17,Yes
32,A,89088,,0,,17,Yes
33,A,,,0,,17,Yes
7631,CG,,,0,,7,Yes
177,A(PD),96081,Res,15.3,Yes,2,Yes
178,A(PD),84045,Res,27.6,Yes,3,Yes
7006,A(PD),87004,Com,0,,6,Yes
7007,R-M,,,0,,3,Yes
7634,R-2,,,0,,2,Yes
7635,A(PD),98105,Res,33,Yes,3,Yes
7636,CG,,,0,,7,Yes
276,A(PD),79146,Res,20.9,Yes,2,Yes
6905,OS,07030,,0,,17,Yes
278,R-M,,,0,,3,Yes
279,A,,,0,,17,Yes
280,CO(PD),75099,Com,0,,4,Yes
6907,A(PD),06102,OS,0,,17,No
281,A(PD),75008,Res,22.7,Yes,2,Yes
402,A(PD),98092,Res,54.5,Yes,3,Yes
7621,CP(PD),75032,Res,19,Yes,2,Yes
5890,R-M,,,0,,3,Yes
359,A,,,0,,17,Yes
7618,A(PD),99003,Res,12.8,Yes,2,Yes
7620,CN,,,0,,6,Yes
7622,A(PD),87026,Com,0,,6,Yes
66,A(PD),79121,Res,4.4,Yes,1,Yes
68,A(PD),79121,OS,0,,17,Yes
69,A,,,0,,17,Yes
70,R-1-8(PD),70190,Res,6.5,Yes,1,Yes
71,A(PD),99045,Res,3.8,Yes,1,Yes
72,A(PD),96012,Res,3.1,Yes,1,Yes
73,CP,,,0,,5,Yes
181,R-M(PD),77157,Res,14,Yes,2,Yes
7637,R-M,,,0,,3,Yes
7646,CP,,,0,,5,Yes
221,R-1-8,,,0,,1,Yes
282,A(PD),00093,Res,26,Yes,3,Yes
284,A(PD),81012,Res,18.8,Yes,2,Yes
5716,A(PD),87007,Res,10.3,Yes,2,Yes
5717,A(PD),97064,Res,7.3,Yes,1,Yes
4967,A(PD),94047,Res,42.4,Yes,3,Yes
7157,CN,,,0,,6,Yes
297,R-1-8,,,0,,1,Yes
4948,R-1-1,,,0,,1,Yes
299,A(PD),00085,Com,0,,6,Yes
360,A(PD),95008,Res,14.1,Yes,2,Yes
8145,CG,,,0,,7,Yes
6948,CN,,,0,,6,Yes
363,R-1-8(PD),76131,Res,7.5,Yes,1,Yes
74,A(PD),02096,Res,3.8,Yes,1,Yes
75,A(PD),04016,Res,10,Yes,2,Yes
76,R-1-5(PD),70190,Res,6.5,Yes,1,Yes
77,A(PD),94024,Res,4.2,Yes,1,Yes
78,WATER,,,0,,19,Yes
79,A,,,0,,17,Yes
80,R-1-5,,,0,,1,Yes
81,R-1-5,,,0,,1,Yes
84,R-1-1,,,0,,1,Yes
4966,A(PD),04010,Res,50,Yes,3,Yes
6930,A(PD),71169,Ind,0,,13,Yes
185,A,,,0,,17,Yes
186,A(PD),85003,Res,16.6,Yes,2,Yes
187,R-1-8,,,0,,1,Yes
6803,IP,,,0,,13,Yes
6525,R-1-5,77102,,0,,1,Yes
4949,A,,,0,,17,Yes
6526,A(PD),90106,Res,2.1,Yes,1,Yes
4991,R-M(PD),76185,Res,31.3,Yes,3,Yes
6527,R-1-5,,,0,,1,Yes
7162,R-2(PD),73125,Com,0,,6,Yes
301,R-2,,,0,,2,Yes
365,A(PD),89043,Com,0,,6,Yes
366,R-M(PD),78161,Res,22.6,Yes,2,Yes
367,A(PD),03034,Res,27,Yes,3,Yes
368,A(PD),93018,PQP,0,,16,Yes
369,A(PD),79027,Res,9.6,Yes,2,Yes
7653,R-1-5,,,0,,1,Yes
7693,A(PD),04045,Com,0,Yes,6,Yes
7654,A(PD),09027,PQP,0,,16,Yes
87,R-1-2,,,0,,1,Yes
88,A(PD),02020,Res,2.4,Yes,1,Yes
89,R-1-2,,,0,,1,Yes
90,A(PD),81103,Res,2,Yes,1,Yes
91,R-1-1,,,0,,1,Yes
92,R-1-2,,,0,,1,Yes
93,R-1-1,,,0,,1,Yes
94,A,,,0,,17,Yes
4898,A(PD),83052,OS,0,,17,Yes
7747,R-1-1,,,0,,1,Yes
189,A(PD),00062,Res,49,Yes,3,Yes
7705,CN(PD),11004,Com,0,,6,Yes
191,CP,,,0,,5,Yes
7679,A(PD),07010,Com,0,,6,Yes
193,A(PD),01082,PQP,0,,16,Yes
194,R-1-8,,,0,,1,Yes
7706,CN(PD),11004,PQP,0,,16,Yes
7746,WATER,,,0,,19,Yes
7395,R-1-5(PD),80286,Res,8,Yes,1,Yes
7391,R-1-RR,06075,,0,,1,Yes
7396,CO,05010,,0,,4,Yes
8014,R-1-8,,,0,,1,Yes
252,A(PD),99021,Res,11.7,Yes,2,Yes
8015,R-M,,,0,,3,Yes
254,A(PD),98021,Com,0,,6,Yes
7694,A(PD),81024,Res,15.4,Yes,2,Yes
7695,A(PD),79108,Res,23.1,Yes,2,Yes
7696,R-M,83020,,0,,3,Yes
374,A,,,0,,17,Yes
375,A(PD),89074,Res,14.3,Yes,2,Yes
376,R-1-8,,,0,,1,Yes
377,R-1-5,,,0,,1,Yes
96,A(PD),92022,Res,3,Yes,1,Yes
97,A,,,0,,17,Yes
6189,A(PD),99075,Res,12,Yes,2,Yes
99,A(PD),05043,Res,4.3,Yes,1,Yes
6194,HI,,,0,,15,Yes
150,CP(PD),72065,Com,0,,5,Yes
6590,R-M(PD),77238,Res,14,Yes,2,Yes
154,A(PD),82018,Com,0,,6,Yes
155,A(PD),77172,Ind,0,,13,Yes
156,R-2,,,0,,2,Yes
255,CP,,,0,,5,Yes
256,CN,,,0,,6,Yes
257,A(PD),87082,Com,0,,6,Yes
262,CG,,,0,,7,Yes
5845,A(PD),83077,Com,0,,6,Yes
264,A(PD),99087,Res,39,Yes,3,Yes
265,A(PD),87044,Res,15.5,Yes,2,Yes
4690,A(PD),04001,OS,0,,17,Yes
4691,CO,,,0,,4,Yes
5847,CP,,,0,,5,Yes
5849,A(PD),87087,PQP,0,,16,Yes
380,R-M,,,0,,3,Yes
381,CO,,,0,,4,Yes
382,CP,,,0,,5,Yes
4904,A(PD),78214,Res,14.8,Yes,2,Yes
439,A,,,0,,17,Yes
4905,A(PD),81031,Res,9.3,Yes,2,Yes
441,A,,,0,,17,Yes
6468,R-M,04017,,0,,3,Yes
41,A(PD),94006,Res,14.2,Yes,2,Yes
43,A(PD),04064,Res,22.5,Yes,2,Yes
44,A(PD),84068,Res,27.6,Yes,3,Yes
45,A(PD),96066,Res,25,Yes,2,Yes
157,A(PD),82057,Res,10,Yes,2,Yes
159,R-1-8,01044,,0,,1,Yes
160,R-M,,,0,,3,Yes
6465,CO(PD),70061,Com,0,,4,Yes
5952,R-1-5(PD),71161,Res,5.9,No,1,Yes
5963,A,,,0,,17,Yes
267,R-M,,,0,,3,Yes
4315,R-M,,,0,,3,Yes
269,A(PD),03036,Res,83,Yes,3,Yes
6261,A(PD),93025,Res,9.7,Yes,2,Yes
6259,CN,,,0,,6,Yes
4943,HI,,,0,,15,Yes
404,A,,,0,,17,Yes
405,A(PD),91026,Com,0,,6,Yes
406,A,,,0,,17,Yes
407,A(PD),92002,Res,2,Yes,1,Yes
408,A(PD),84031,Res,16,Yes,2,Yes
409,A(PD),90006,Res,3.5,Yes,1,Yes
410,A,,,0,,17,Yes
46,A(PD),95013,Com,0,,6,Yes
6266,A(PD),85037,Res,9,Yes,2,Yes
48,A(PD),86085,Res,14.2,Yes,2,Yes
49,A(PD),88007,Res,10,Yes,2,Yes
161,R-1-8(PD),78095,Res,8.5,Yes,2,Yes
162,R-2,,,0,,2,Yes
163,R-M(PD),70033,Res,26,Yes,3,Yes
6195,CO,,,0,,4,Yes
166,A(PD),78202,Res,10.8,Yes,2,Yes
270,R-1-8,,,0,,1,Yes
271,A(PD),88030,Com,0,,6,Yes
3909,A(PD),03036,Res,50,Yes,3,Yes
273,A(PD),90049,Res,60,Yes,3,Yes
3910,A(PD),03036,OS,0,,17,Yes
350,A(PD),85044,Res,26.6,Yes,3,Yes
352,A(PD),88090,Res,8.2,Yes,2,Yes
353,A,,,0,,17,Yes
748,A(PD),97018,Res,9.2,Yes,2,Yes
5771,A(PD),79084,Res,13.6,Yes,2,Yes
750,CN,93047,,0,,6,Yes
751,CN,,,0,,6,Yes
752,R-M,,,0,,3,Yes
5772,A(PD),06028,Res,10.3,Yes,2,Yes
755,R-2,,,0,,2,Yes
756,A(PD),04089,Res,12.2,Yes,2,Yes
757,CP,,,0,,5,Yes
1022,A(PD),77222,Res,5,Yes,1,Yes
7290,A(PD),79102,OS,0,,17,Yes
1116,A(PD),95034,Res,5,Yes,1,Yes
517,A(PD),91060,Res,16.1,Yes,2,Yes
518,A(PD),79047,Res,16.8,Yes,2,Yes
519,A(PD),78022,Res,9,Yes,2,Yes
520,R-M,,,0,,3,Yes
521,R-2,,,0,,2,Yes
522,A(PD),92003,Res,22.5,Yes,2,Yes
6513,CO,77124,,0,,4,Yes
524,R-2,,,0,,2,Yes
611,R-1-5(PD),74087,Res,5.9,Yes,1,Yes
613,A,,,0,,17,Yes
638,A,,,0,,17,Yes
639,A(PD),92048,Res,7.8,Yes,1,Yes
690,R-1-1,,,0,,1,Yes
691,A,,,0,,17,Yes
692,CP,,,0,,5,Yes
693,A(PD),85102,Res,1.1,Yes,1,Yes
694,R-2,,,0,,2,Yes
695,A,,,0,,17,Yes
696,R-1-1,,,0,,1,Yes
4956,R-1-2,,,0,,1,Yes
698,R-1-5,,,0,,1,Yes
3877,CO,,,0,,4,Yes
816,A(PD),83094,Res,12.2,Yes,2,Yes
817,CP,,,0,,5,Yes
5498,A(PD),91081,Res,1.5,Yes,1,Yes
6989,A,,,0,,17,Yes
7932,R-1-8,,,0,,1,Yes
7931,A(PD),09019,Mix,49,Yes,18,Yes
4390,R-2,,,0,,2,Yes
526,A(PD),02056,Res,25.2,Yes,3,Yes
6515,A(PD),81113,Res,8,Yes,1,Yes
4403,A(PD),04052,Res,21.8,Yes,2,Yes
563,A(PD),95018,Res,9,Yes,2,Yes
640,A(PD),90037,Com,0,,6,Yes
641,A(PD),89065,Res,7.9,Yes,1,Yes
642,R-1-8(PD),74067,Res,6.3,No,1,Yes
643,A,,,0,,17,Yes
644,A(PD),08022,Com,0,,6,Yes
645,A,,,0,,17,Yes
646,R-M(PD),71004,Res,28,Yes,3,Yes
774,A(PD),97011,Res,14,Yes,2,Yes
775,CN,97066,,0,,6,Yes
778,CO,,,0,,4,Yes
779,A(PD),83044,Res,40,Yes,3,Yes
4925,A(PD),03038,Res,10,Yes,2,Yes
3986,R-1-8,,,0,,1,Yes
4042,A(PD),97050,Res,9.2,Yes,2,Yes
7547,A(PD),02085,Com,0,,6,Yes
8054,IP,,,0,,13,Yes
5574,A(PD),09006,OS,0,,17,No
5575,A(PD),09006,Com,0,,6,No
5576,A(PD),09006,Res,20,Yes,2,No
5577,A(PD),09006,Res,20,Yes,2,No
6991,LI,,,0,,14,Yes
6993,A(PD),06126,Res,13.6,Yes,2,Yes
8053,A(PD),07070,OS,0,,17,Yes
565,A(PD),80186,Res,8,Yes,1,Yes
566,CP,,,0,,5,Yes
5754,A(PD),82090,Com,0,,6,Yes
5755,A(PD),95035,Res,12.7,Yes,2,Yes
6896,A(PD),88019,Res,8.3,Yes,2,Yes
568,A(PD),94012,Com,0,,6,Yes
647,A(PD),96053,Res,7.7,Yes,1,Yes
4927,CG(PD),04101,Com,0,,6,Yes
649,A(PD),84042,Res,7.2,Yes,1,Yes
7163,A(PD),08040,Com,0,,6,Yes
651,R-1-8(PD),72121,Com,0,,6,Yes
604,R-1-8(PD),70043,OS,0,,17,Yes
605,R-1-8(PD),70043,Res,20,Yes,2,Yes
781,A(PD),87091,Res,10.8,Yes,2,Yes
782,A(PD),86101,Res,10,Yes,2,Yes
783,A,,,0,,17,Yes
784,A(PD),04072,Res,12.5,Yes,2,Yes
785,A,,,0,,17,Yes
6546,R-1-5,,,0,,1,Yes
5742,A(PD),86011,Res,8,Yes,1,Yes
1071,R-1-8(PD),70099,Res,8.4,No,2,Yes
1154,LI(PD),72100,Com,0,,6,Yes
6713,A(PD),07079,Res,7.5,Yes,1,Yes
1090,A(PD),89079,Res,12.5,Yes,2,Yes
8044,R-1-5,,,0,,1,Yes
5089,A(PD),85064,Res,15,Yes,2,Yes
571,A(PD),81119,Res,24.8,Yes,2,Yes
572,A(PD),84060,Res,24.9,Yes,2,Yes
8049,DC,,,0,,8,Yes
8052,A,,,0,,17,Yes
6295,R-2,,,0,,2,Yes
607,A,,,0,,17,Yes
6503,A(PD),95043,Res,12.5,Yes,2,Yes
664,R-1-8(PD),77020,Res,6.7,Yes,1,Yes
6504,R-2,,,0,,2,Yes
725,R-1-8(PD),78014,Res,7.6,Yes,1,Yes
726,A(PD),85010,Res,22.6,Yes,2,Yes
6903,R-2,85056,,0,,2,Yes
6544,A,,,0,,17,Yes
6900,A(PD),82008,Res,11,Yes,2,Yes
728,A(PD),02104,Res,18.1,Yes,2,Yes
6756,CG,,,0,,7,Yes
7036,CN,08021,,0,,6,Yes
7038,A(PD),90033,PQP,0,,16,Yes
7047,A(PD),87002,Com,0,,6,Yes
1172,A(PD),77176,Res,5.4,Yes,1,Yes
7049,A(PD),81067,Com,0,,6,Yes
7051,A(PD),87014,Com,0,,6,Yes
818,R-M,,,0,,3,Yes
819,CP,,,0,,5,Yes
820,A(PD),03106,Ind,0,,13,Yes
502,R-M,,,0,,3,Yes
503,LI,,,0,,14,Yes
505,CN,08063,,0,,6,Yes
506,A(PD),99004,Res,11.1,Yes,2,Yes
507,A(PD),94015,Res,17.2,Yes,2,Yes
508,R-M,,,0,,3,Yes
509,CN,,,0,,6,Yes
510,R-1-8,,,0,,1,Yes
582,R-M,,,0,,3,Yes
3985,A(PD),84110,Res,26.6,Yes,3,Yes
6505,A(PD),81006,Res,12.7,Yes,2,Yes
5255,A(PD),97033,Res,4.3,Yes,1,Yes
3920,CP,,,0,,5,Yes
669,R-M,,,0,,3,Yes
670,CN,,,0,,6,Yes
7413,A(PD),85077,Ind,0,,13,Yes
731,R-1-5(PD),74087,OS,0,,17,Yes
6516,R-2(PD),76130,Res,7.8,Yes,1,Yes
734,R-1-1,,,0,,1,Yes
7591,CG,,,0,,7,Yes
7419,A(PD),09011,Res,4.3,Yes,1,Yes
7420,R-1-8,,,0,,1,Yes
7421,A(PD),08057,PQP,0,,16,Yes
735,R-1-5(PD),74087,Res,5.9,Yes,1,Yes
736,A(PD),00022,Res,20.7,Yes,2,Yes
737,A(PD),90046,Res,10.8,Yes,2,Yes
7416,R-1-8,,,0,,1,Yes
4526,R-M(PD),70056,Res,13.5,Yes,2,Yes
467,R-M(PD),70056,Res,31.8,Yes,3,Yes
4537,R-1-8,,,0,,1,Yes
469,A(PD),71019,Com,0,,6,Yes
470,CN,03048,,0,,6,Yes
7008,CO,,,0,,4,Yes
474,CP,,,0,,5,Yes
475,CG,,,0,,7,Yes
584,A(PD),02031,Res,16,Yes,2,Yes
585,R-M,,,0,,3,Yes
7567,CO,,,0,,4,Yes
587,R-1-8(PD),70090,Res,12.9,Yes,2,Yes
5653,A(PD),85109,OS,0,,17,Yes
6242,A(PD),78125,Res,25,Yes,2,Yes
672,CP,,,0,,5,Yes
4957,R-1-RR,06078,,0,,1,Yes
6816,R-2,,,0,,2,Yes
6809,A,,,0,,17,Yes
6898,R-MH,,,0,,2,Yes
740,A(PD),92023,Res,52.9,Yes,3,Yes
741,A,,,0,,17,Yes
742,A(PD),90045,Res,10.8,Yes,2,Yes
4896,A(PD),94017,Res,18.2,Yes,2,Yes
811,CN,,,0,,6,Yes
7825,A(PD),03076,Res,13.7,Yes,2,Yes
814,R-1-8,,,0,,1,Yes
815,A(PD),00092,Res,12,Yes,2,Yes
934,IP,,,0,,13,Yes
7033,R-2,08021,,0,,2,Yes
7994,A(PD),09015,Res,36.4,Yes,3,Yes
478,CP,,,0,,5,Yes
7995,CG,,,0,,7,Yes
6098,R-2,,,0,,2,Yes
3854,A(PD),84083,Res,13,Yes,2,Yes
486,R-1-2,,,0,,1,Yes
3855,R-1-8(PD),75009,PQP,0,,16,Yes
6100,A(PD),81120,Res,24.7,Yes,2,Yes
588,CG,,,0,,7,Yes
7222,LI,,,0,,14,Yes
591,R-M(CL),69003,Res,0,,3,Yes
592,R-M,,,0,,3,Yes
594,A,,,0,,17,Yes
7219,CP,09005,,0,,5,Yes
4935,A(PD),76032,Res,4.7,Yes,1,Yes
4955,OS,06083,,0,,17,Yes
6810,A(PD),07088,Res,11.3,Yes,2,Yes
6817,A(PD),07068,Res,11.8,Yes,2,Yes
6819,A(PD),08018,Res,25,Yes,2,Yes
6899,A(PD),81109,Com,0,,6,Yes
4962,LI,,,0,,14,Yes
1131,R-2(PD),76135,Res,8.4,Yes,2,Yes
1132,R-1-8(PD),70097,Res,8.4,Yes,2,Yes
1133,A(PD),83100,Com,0,,6,Yes
849,A(PD),90112,Res,21,Yes,2,Yes
852,A(PD),04061,Res,8,Yes,1,Yes
4330,R-M,,,0,,3,Yes
6101,A(PD),80097,Res,16.2,Yes,2,Yes
488,R-1-8(PD),73082,Res,6.5,Yes,1,Yes
3857,A(PD),93037,PQP,0,,16,Yes
491,R-1-8(PD),70012,Res,12.3,Yes,2,Yes
542,LI,,,0,,14,Yes
543,HI,,,0,,15,Yes
544,A(PD),90077,Com,0,,6,Yes
545,A(PD),04104,Res,17.6,Yes,2,Yes
6215,CP,,,0,,5,Yes
6785,LI,,,0,,14,Yes
4961,LI,,,0,,14,Yes
632,A(PD),90118,Res,9.1,Yes,2,Yes
7417,CO(PD),74057,Com,0,,4,Yes
7404,A(PD),85063,Res,8,Yes,1,Yes
634,R-1-8(PD),72121,Res,6.5,,1,Yes
5020,R-M,,,0,,3,Yes
877,A(PD),82042,Res,25,Yes,2,Yes
878,A,,,0,,17,Yes
4538,CN,,,0,,6,Yes
5021,A(PD),02106,Res,13,Yes,2,Yes
5545,R-1-8,,,0,,1,Yes
