STM_OTF_ID,COMPKEY,COMPTYPE,TYPE,PCD_TYPE,PCD_IN_DAT,PCD_MANUF,STATUS,FLAP_BRAND,AGENCY,OWNER,QTR_PANEL,WATERWAY,MAJ_W_SHED,LONG_NAD83,LAT_NAD83,DETAL_LINK,QUALTY_LEV,REC_DRAW,OTH_PN_CRE,OTH_PN_MOD,CONST_DATE,ACCEP_DATE,AT_MOD_DAT,GE_MOD_DAT,MESSAGE
322,,87,Concrete,,,,EXISTING,,,San Jose,129A,Canoas Creek,Guadalupe River,-121.842216,37.247334,,C2,0,MGE,,,,20110916122546,20110902060426,
323,,87,Concrete,,,,EXISTING,,,San Jose,129A,Canoas Creek,Guadalupe River,-121.841919,37.250685,,C2,0,MGE,,,,20110916122546,20110908091452,MRF:Can't locate the Outfall from Google Earth or Orthophoto
324,,87,Riprap,,,,EXISTING,,,San Jose,101C,Upper Silver Creek,Coyote,-121.793894,37.297015,,C2,0,MGE,,,,20110916122546,20110902060427,MRF:Can't locate the Outfall from Google Earth or Orthophoto
326,,87,Riprap,,,,EXISTING,,,San Jose,115B,Coyote Creek,Coyote,-121.813357,37.285595,,C2,0,MGE,,,,20110916122546,20110902060428,"MRF:Can't locate the Outfall from Google Earth or Orthophoto,MGE indicates FLAPGATE as ‘Y’ but cannot find record in CSJ  Flapgates List-2011.xls"
328,,87,Riprap,,,,EXISTING,,,San Jose,129D,Canoas Creek,Guadalupe River,-121.824394,37.235402,,C2,0,MGE,,,,20110916122546,20110902060429,
329,,87,Riprap,,,,EXISTING,,,San Jose,100D,Coyote Creek,Coyote,-121.8169,37.288265,,C2,0,MGE,,,,20110916122546,20110902060429,MRF:Can't locate the Outfall from Google Earth or Orthophoto
330,,87,Concrete,,,,EXISTING,,,San Jose,129A,Canoas Creek,Guadalupe River,-121.842632,37.253871,,C2,0,MGE,,,,20110916122546,20110902060430,
331,,87,Concrete,,,,EXISTING,,,San Jose,129A,Canoas Creek,Guadalupe River,-121.842903,37.254982,,C2,0,MGE,,,,20110916122546,20110902060431,
332,,87,Concrete,,,,EXISTING,,,San Jose,129A,Canoas Creek,Guadalupe River,-121.843508,37.257315,,C2,0,MGE,,,,20110916122546,20110902060432,
333,,87,Riprap,,,,EXISTING,,,San Jose,101C,Upper Silver Creek,Coyote,-121.787331,37.293098,,C2,0,MGE,,,,20110916122546,20110907171515,MRF:Can't locate the Outfall from Google Earth or Orthophoto
65,,87,Riprap,,,,EXISTING,,,San Jose,98D,Los Gatos Creek,Guadalupe River,-121.927828,37.298333,,C2,0,MGE,,,,20110916122546,20110620115023,
70,,87,Concrete,,,,EXISTING,,,San Jose,96D,Rodeo Creek,Calabazas,-122.023384,37.297474,,C2,0,MGE,,,,20110916122546,20110612111120,"MRF:Can't locate the Outfall from Google Earth or Orthophoto,MGE indicates FLAPGATE as ‘Y’ but cannot find record in CSJ  Flapgates List-2011.xls"
71,,87,Pipe,,,,EXISTING,,,San Jose,112D,San Tomas Aquino Creek,San Tomas,-121.990728,37.271644,,C2,0,MGE,,,,20110916122546,20110612111121,MRF:Can't locate the outfall from Google Earth or Orthophoto
72,,87,Pipe,,,,EXISTING,,,San Jose,112D,,San Tomas,-121.990653,37.271703,,C2,0,MGE,,,,20110916123028,20110612111122,MRF:Can't locate the outfall from Google Earth or Orthophoto
73,,87,Riprap,,,,EXISTING,,,San Jose,98D,Los Gatos Creek,Guadalupe River,-121.931684,37.297405,,C2,0,MGE,,,,20110916122546,20110612111122,MRF:Can't locate the Outfall from Google Earth or Orthophoto
84,,87,Pipe,,,,EXISTING,,,San Jose,98B,Los Gatos Creek,Guadalupe River,-121.916488,37.303875,,C2,0,MGE,,,,20110916122546,20110612111123,MRF:Can't locate the outfall from Google Earth or Orthophoto
86,,87,Concrete,,,,EXISTING,,,San Jose,98A,San Tomas Aquino Creek,San Tomas,-121.964163,37.308738,,C2,0,DD-2426,,20080724000000,,20110916122546,20110620114007,MRF:Can't locate the Outfall from Google Earth or Orthophoto
143,,87,Pipe,,,,EXISTING,,,San Jose,98C,San Tomas Aquino Creek,San Tomas,-121.961409,37.295882,,C2,0,MGE,,,,20110916122546,20110612111124,
242,,87,Riprap,,,,EXISTING,,,San Jose,114B,Guadalupe River,Guadalupe River,-121.882897,37.285175,,C2,0,1-4778,,19700914000000,,20110916122546,20110612111125,MRF:Can't locate the Outfall from Google Earth or Orthophoto
244,,87,Riprap,,,,EXISTING,,,San Jose,114D,Ross Creek,Guadalupe River,-121.883824,37.263989,,C2,0,MGE,,,,20110916122546,20110620125741,MRF:Can't locate the Outfall from Google Earth or Orthophoto
245,,87,Riprap,,,,EXISTING,,,San Jose,114D,Ross Creek,Guadalupe River,-121.883027,37.264199,,C2,0,MGE,,,,20110916122546,20110620144647,
246,,87,Riprap,,,,EXISTING,,,San Jose,114D,Ross Creek,Guadalupe River,-121.881388,37.26461,,C2,0,MGE,,,,20110916122546,20110620144928,MRF:locate the Outfall from Google Earth
247,,87,Pipe,,,,EXISTING,Waterman,,San Jose,114B,Canoas Creek,Guadalupe River,-121.876177,37.287174,,C2,0,MGE,,,,20110916122546,20110612111127,
251,,87,Riprap,,,,EXISTING,,,San Jose,114D,Guadalupe Creek,Guadalupe River,-121.875676,37.263237,,C2,0,MGE,,,,20110916122546,20110612111128,MRF:Can't locate the Outfall from Google Earth or Orthophoto
252,,87,Riprap,,,,EXISTING,,,San Jose,114D,Ross Creek,Guadalupe River,-121.880294,37.26486,,C2,0,MGE,,,,20110916122546,20110612111128,MRF:Can't locate the Outfall from Google Earth or Orthophoto
253,,87,Riprap,,,,EXISTING,,,San Jose,114D,Ross Creek,Guadalupe River,-121.879472,37.265062,,C2,0,MGE,,,,20110916122546,20110612111129,
254,,87,Riprap,,,,EXISTING,,,San Jose,114D,Ross Creek,Guadalupe River,-121.878444,37.265334,,C2,0,MGE,,,,20110916122546,20110612111130,MRF:Can't locate the Outfall from Google Earth or Orthophoto
257,,87,Riprap,,,,EXISTING,,,San Jose,114D,Ross Creek,Guadalupe River,-121.882992,37.264248,,C2,0,MGE,,,,20110916122546,20110612111130,MRF:Can't locate the Outfall from Google Earth or Orthophoto
261,,87,Riprap,,,,EXISTING,Calco,,San Jose,114B,Guadalupe River,Guadalupe River,-121.881868,37.283081,,C2,0,MGE,,,,20111020102556,20110616195453,
262,,87,Concrete,,,,EXISTING,Waterman,,San Jose,114B,Guadalupe River,Guadalupe River,-121.883562,37.285407,,C2,0,MGE,,,,20110916122546,20110612111132,
263,,87,Riprap,,,,EXISTING,Waterman,,San Jose,114D,Guadalupe River,Guadalupe River,-121.87845,37.268417,,C2,0,MGE,,,,20110916122546,20110616204940,MRF:Can't locate the Outfall from Google Earth or Orthophoto
267,,87,Riprap,,,,EXISTING,Waterman,,San Jose,114B,Guadalupe River,Guadalupe River,-121.878122,37.278481,,D1,0,3-00151,,19630305000000,,20131017135123,20110616195859,MRF:Can't locate the Outfall from Google Earth or Orthophoto
722,,87,Riprap,,,,EXISTING,,,Private,130D,Coyote Creek,Coyote,-121.76327,37.245796,,D1,-1,3-10342,,19960925000000,,,20131025150738,
269,,87,Riprap,,,,EXISTING,,,San Jose,114D,Guadalupe River,Guadalupe River,-121.878492,37.272457,,C2,0,MGE,,,,20110916122546,20110612111134,"MRF:Can't locate the Outfall from Google Earth or Orthophoto,MGE indicates FLAPGATE as ‘Y’ but cannot find record in CSJ  Flapgates List-2011.xls"
270,,87,Riprap,,,,EXISTING,Waterman,,San Jose,114B,Guadalupe River,Guadalupe River,-121.880987,37.281243,,C2,0,MGE,,,,20110916122546,20110616192154,
271,,87,Flapgate,,,,EXISTING,Waterman,,San Jose,114B,Guadalupe River,Guadalupe River,-121.876838,37.275489,,C2,0,MGE,,,,20110916122546,20110612111135,
272,,87,Riprap,,,,EXISTING,,,San Jose,114B,Guadalupe River,Guadalupe River,-121.876346,37.274193,,C2,0,MGE,,,,20110916122546,20110612111136,MRF:Can't locate the Outfall from Google Earth or Orthophoto
74,,87,Pipe,,,,EXISTING,,,San Jose,82C,San Tomas Aquino Creek,San Tomas,-121.964094,37.319094,,C2,0,MGE,DD-3251,,,20140124091856,20140124091847,MRF:Can't locate the Outfall from Google Earth or Orthophoto
75,,87,Pipe,,,,EXISTING,,,San Jose,82C,San Tomas Aquino Creek,San Tomas,-121.964138,37.317671,,C2,0,MGE,DD-3251,,,20140124091745,20140124091735,MRF:Can't locate the Outfall from Google Earth or Orthophoto
77,,87,Pipe,,,,EXISTING,,,San Jose,82C,San Tomas Aquino Creek,San Tomas,-121.964099,37.320123,,C2,0,MGE,DD-3251,,,20140124092009,20140124092001,MRF:Can't locate the Outfall from Google Earth or Orthophoto
87,,87,Concrete,,,,EXISTING,,,San Jose,67D,Coyote Creek,Coyote,-121.871397,37.342232,,C2,0,MGE,,,,20110916122546,20110105150427,
489,,87,Pipe,,,,EXISTING,Waterman,,San Jose,36B,Berryessa Creek,Lower Penitencia,-121.880967,37.411303,,C2,0,MGE,,,,20110916122546,20110105150427,
501,,87,Riprap,,,,EXISTING,,,San Jose,36B,Berryessa Creek,Lower Penitencia,-121.880237,37.411307,,C2,0,MGE,,,,20110916122546,20110105150427,
502,,87,Pipe,,,,EXISTING,,,San Jose,36D,Berryessa Creek,Lower Penitencia,-121.877375,37.40893,,C2,0,DD-1025,,20020826000000,,20110916122546,20110105150427,
503,,87,Pipe,,,,EXISTING,,,San Jose,36D,Berryessa Creek,Lower Penitencia,-121.873899,37.408417,,C2,0,DD-1025,,20020826000000,,20110916122546,20110105150427,
505,,87,Pipe,,,,EXISTING,,,San Jose,36D,Berryessa Creek,Lower Penitencia,-121.877459,37.408887,,C2,0,MGE,,,,20110916122546,20110107141610,
94,,87,Pipe,,,,EXISTING,,,San Jose,82C,San Tomas Aquino Creek,San Tomas,-121.964199,37.323135,,C2,0,MGE,DD-3251,,,20140124093339,20140124093328,MRF:Can't locate the Outfall from Google Earth or Orthophoto
445,,87,Pipe,,,,EXISTING,Waterman,,San Jose,19D,,,-121.976145,37.428481,,C2,0,MGE,,,,20111020104017,20110925151400,UPSTREAM STRUCTURE #31508 IS THE GOLD ST. PUMP STATION
506,,87,Riprap,,,,EXISTING,,,San Jose,36D,Berryessa Creek,Lower Penitencia,-121.870485,37.407605,,C2,0,MGE,,,,20110916122546,20110107142622,
507,,87,Pipe,,,,EXISTING,,,San Jose,36D,Berryessa Creek,Lower Penitencia,-121.869614,37.40799,,C2,0,MGE,,,,20110916122546,20110105150428,
509,,87,Riprap,,,,EXISTING,,,San Jose,67C,Guadalupe River,Guadalupe River,-121.902341,37.343276,,C2,0,MGE,,,,20110916122546,20110108101929,
510,,87,Riprap,,,,EXISTING,Armco,,San Jose,67C,Guadalupe River,Guadalupe River,-121.904253,37.345565,,C2,0,MGE,,,,20110916122546,20110107162946,
512,,87,Riprap,,,,EXISTING,,,San Jose,36D,Berryessa Creek,Lower Penitencia,-121.868792,37.407909,,C2,0,MGE,,,,20110916122546,20110105150428,
513,,87,Riprap,,,,EXISTING,,,San Jose,51D,Penitencia Creek-Upr,Coyote,-121.869243,37.37041,,C2,0,MGE,,,,20110916122546,20110105150428,
514,,87,Riprap,,,,EXISTING,,,San Jose,36D,Sierra Creek,Lower Penitencia,-121.867692,37.406333,,C2,0,MGE,,,,20110916122546,20110105150429,
219,,87,Riprap,,,,EXISTING,,,San Jose,100D,Coyote Creek,Coyote,-121.82194,37.296612,,C2,0,MGE,,,,20110916122546,20110902060346,MRF:Can't locate the Outfall from Google Earth or Orthophoto
220,,87,Riprap,,,,EXISTING,,,San Jose,101C,Upper Silver Creek,Coyote,-121.799062,37.29827,,C2,0,MGE,,,,20110916122546,20110902060346,MRF:Can't locate the Outfall from Google Earth or Orthophoto
222,,87,Riprap,,,,EXISTING,,,San Jose,100A,Coyote Creek,Coyote,-121.838873,37.303644,,C2,0,MGE,,,,20110916122546,20110902060347,MRF:Can't locate the Outfall from Google Earth or Orthophoto
223,,87,Riprap,,,,EXISTING,,,San Jose,100A,Coyote Creek,Coyote,-121.838875,37.30515,,C2,0,MGE,,,,20110916122546,20110902060347,MRF:Can't locate the Outfall from Google Earth or Orthophoto
224,,87,Riprap,,,,EXISTING,,,San Jose,101D,Thompson Creek,Coyote,-121.77212,37.299251,,C2,0,MGE,,,,20110916122546,20110902060348,MRF:Can't locate the Outfall from Google Earth or Orthophoto
225,,87,Riprap,,,,EXISTING,,,San Jose,101D,Thompson Creek,Coyote,-121.772279,37.299189,,C2,0,MGE,,,,20110916122546,20110902060349,MRF:Can't locate the Outfall from Google Earth or Orthophoto
234,,87,Pipe,,,,EXISTING,,,San Jose,101C,Upper Silver Creek,Coyote,-121.80849,37.295908,,C2,0,MGE,,,,20110916122546,20110902060349,MRF:Can't locate the Outfall from Google Earth or Orthophoto
235,,87,Riprap,,,,EXISTING,,,San Jose,101D,Yerba Buena Creek,Coyote,-121.770914,37.298736,,C2,0,MGE,,,,20110916122546,20110902060350,MRF:Can't locate the Outfall from Google Earth or Orthophoto
237,,87,Riprap,,,,EXISTING,,,San Jose,101A,Thompson Creek,Coyote,-121.796917,37.315291,,C2,0,MGE,,,,20110916122546,20110902060351,MRF:Can't locate the outfall from Google Earth or Orthophoto
238,,87,Pipe,,,,EXISTING,,,San Jose,100D,Upper Silver Creek,Coyote,-121.81777,37.297631,,C2,0,MGE,,,,20110916122546,20110902060351,MRF:Can't locate the Outfall from Google Earth or Orthophoto
239,,87,Pipe,,,,EXISTING,,,San Jose,100D,Upper Silver Creek,Coyote,-121.820536,37.295771,,C2,0,DD-0379,,20040327000000,,20110916122546,20110902060352,MRF:Can't locate the Outfall from Google Earth or Orthophoto
240,,87,Riprap,,,,EXISTING,,,San Jose,100D,Coyote Creek,Coyote,-121.820001,37.29399,,C2,0,MGE,,,,20110916122546,20110902060353,MRF:Can't locate the Outfall from Google Earth or Orthophoto
241,,87,Riprap,,,,EXISTING,,,San Jose,100D,Coyote Creek,Coyote,-121.819034,37.290716,,C2,0,MGE,,,,20110916122546,20110902060353,MRF:Can't locate the Outfall from Google Earth or Orthophoto
243,,87,Riprap,,,,EXISTING,,,San Jose,100D,Coyote Creek,Coyote,-121.813362,37.289588,,C2,0,MGE,,,,20110916122546,20110902060354,MRF:Can't locate the Outfall from Google Earth or Orthophoto
249,,87,Riprap,,,,EXISTING,,,San Jose,101A,Thompson Creek,Coyote,-121.792226,37.312618,,C2,0,MGE,,,,20110916122546,20110907162615,MRF:Can't locate the Outfall from Google Earth or Orthophoto
250,,87,Flapgate,,,,EXISTING,Armco,,San Jose,101A,Thompson Creek,Coyote,-121.794798,37.313489,,C2,0,DD-0214,,20030925000000,,20110916122546,20110902060355,MRF:Can't locate the Outfall from Google Earth or Orthophoto
256,,87,Riprap,,,,EXISTING,,,San Jose,101A,Thompson Creek,Coyote,-121.790637,37.311518,,C2,0,MGE,,,,20110916122546,20110907163151,MRF:Can't locate the Outfall from Google Earth or Orthophoto
258,,87,Riprap,,,,EXISTING,,,San Jose,101B,Thompson Creek,Coyote,-121.784787,37.309337,,C2,0,MGE,,,,20110916122546,20110909163633,MRF:Can't locate the Outfall from Google Earth or Orthophoto
260,,87,Riprap,,,,EXISTING,,,San Jose,101A,Thompson Creek,Coyote,-121.789255,37.311215,,C2,0,MGE,,,,20110916122546,20110902060357,MRF:Can't locate the Outfall from Google Earth or Orthophoto
264,,87,Riprap,,,,EXISTING,,,San Jose,101B,Thompson Creek,Coyote,-121.784083,37.30937,,C2,0,MGE,,,,20110916122546,20110902060358,MRF:Can't locate the Outfall from Google Earth or Orthophoto
265,,87,Pipe,,,,EXISTING,,,San Jose,101A,Thompson Creek,Coyote,-121.787789,37.311596,,C2,0,MGE,,,,20110916122546,20110902060358,MRF:Can't locate the Outfall from Google Earth or Orthophoto
266,,87,Riprap,,,,EXISTING,,,San Jose,101A,Thompson Creek,Coyote,-121.787928,37.311454,,C2,0,MGE,,,,20110916122546,20110902060359,MRF:Can't locate the Outfall from Google Earth or Orthophoto
268,,87,Pipe,,,,EXISTING,,,San Jose,101A,Thompson Creek,Coyote,-121.78777,37.31167,,C2,0,MGE,,,,20110916122546,20110902060400,MRF:Can't locate the Outfall from Google Earth or Orthophoto
452,,87,Riprap,,,,EXISTING,,,San Jose,130B,Coyote Creek,Coyote,-121.784411,37.251244,,C2,0,MGE,,,,20110916122546,20110902060455,MRF:Can't locate the outfall from Google Earth or Orthophoto
454,,87,Riprap,,,,EXISTING,,,San Jose,155A,Randol Creek,Guadalupe River,-121.843014,37.20129,,C2,0,MGE,,,,20110916122546,20110902060456,
455,,87,Riprap,,,,EXISTING,,,San Jose,155A,Randol Creek,Guadalupe River,-121.843101,37.199898,,C2,0,MGE,,,,20110916122546,20110907154828,MRF:Can't locate the outfall from Google Earth or Orthophoto
456,,87,Riprap,,,,EXISTING,,,San Jose,155A,Randol Creek,Guadalupe River,-121.843326,37.19984,,C2,0,MGE,,,,20110916122546,20110902060456,MRF:Can't locate the outfall from Google Earth or Orthophoto
457,,87,Riprap,,,,EXISTING,,,San Jose,155A,Randol Creek,Guadalupe River,-121.842392,37.19873,,C2,0,MGE,,,,20110916122546,20110902060457,
467,,87,Concrete,,,,EXISTING,,,San Jose,142C,Greystone Creek,Guadalupe River,-121.859565,37.208746,,C2,0,MGE,,,,20110916122546,20110902060457,MRF:Can't locate the outfall from Google Earth or Orthophoto
468,,87,Pipe,,,,EXISTING,,,San Jose,142C,Greystone Creek,Guadalupe River,-121.859095,37.206557,,C2,0,MGE,,,,20110916122546,20110902060458,MRF:Can't locate the outfall from Google Earth or Orthophoto
469,,87,Riprap,,,,EXISTING,,,San Jose,142C,Greystone Creek,Guadalupe River,-121.859558,37.210326,,C2,0,MGE,,,,20110916122546,20110902060458,MRF:Can't locate the outfall from Google Earth or Orthophoto
470,,87,Riprap,,,,EXISTING,,,San Jose,142C,Greystone Creek,Guadalupe River,-121.859604,37.210328,,C2,0,MGE,,,,20110916122546,20110907172822,MRF:Can't locate the outfall from Google Earth or Orthophoto
471,,87,Riprap,,,,EXISTING,,,San Jose,142C,Greystone Creek,Guadalupe River,-121.860268,37.211093,,C2,0,MGE,,,,20110916122546,20110902060459,
472,,87,Riprap,,,,EXISTING,,,San Jose,142C,Greystone Creek,Guadalupe River,-121.860409,37.212286,,C2,0,MGE,,,,20110916122546,20110902060459,MRF:Can't locate the outfall from Google Earth or Orthophoto
473,,87,Riprap,,,,EXISTING,,,San Jose,142C,Greystone Creek,Guadalupe River,-121.860614,37.214292,,C2,0,MGE,,,,20110916122546,20110913114551,MRF:Can't locate the outfall from Google Earth or Orthophoto
474,,87,Concrete,,,,EXISTING,,,San Jose,142C,Greystone Creek,Guadalupe River,-121.858114,37.217925,,C2,0,MGE,,,,20110916122546,20110907173339,MRF:Can't locate the outfall from Google Earth or Orthophoto
483,,87,Riprap,,,,EXISTING,,,San Jose,155A,Randol Creek,Guadalupe River,-121.844851,37.198382,,C2,0,MGE,,,,20110916122546,20110907155118,MRF:Can't locate the outfall from Google Earth or Orthophoto
484,,87,Riprap,,,,EXISTING,,,San Jose,155A,Randol Creek,Guadalupe River,-121.841143,37.195837,,C2,0,MGE,,,,20110916122546,20110902060501,MRF:Can't locate the outfall from Google Earth or Orthophoto
1001,,87,Pipe,,,,EXISTING,,,San Jose,128A,Ross Creek,Guadalupe River,-121.911586,37.25073,,C2,0,MGE,,,,20110916122544,20110612111221,"MRF:Can't locate the Outfall from Google Earth or Orthophoto,MGE indicates FLAPGATE as ‘Y’ but cannot find record in CSJ  Flapgates List-2011.xls"
1003,,87,Riprap,,,,EXISTING,Waterman,,San Jose,127B,Ross Creek,Guadalupe River,-121.919418,37.24781,,C2,0,MGE,,,,20110916122544,20110612111222,MRF:Can't locate the Outfall from Google Earth or Orthophoto
1041,,87,Pipe,,,,EXISTING,Waterman,,San Jose,67B,Lower Silver Creek,Coyote,-121.868749,37.356778,,C2,0,MGE,,,,20110916122544,20110108163729,
1047,,87,Riprap,,,,EXISTING,,,San Jose,67B,Lower Silver Creek,Coyote,-121.868878,37.356874,,C2,0,MGE,,,,20110916122544,20110105150442,
1051,,87,Riprap,,,,EXISTING,,,San Jose,51D,Upper Penitencia Creek,Coyote,-121.874256,37.371665,,C2,0,MGE,,,,20110916122544,20110105150442,
1053,,87,Riprap,,,,EXISTING,,,San Jose,51D,Penitencia Creek-Upr,Coyote,-121.875241,37.372053,,C2,0,MGE,,,,20110916122544,20110105150442,
1057,,87,Pipe,,,,EXISTING,,,San Jose,51D,Coyote Creek,Coyote,-121.887028,37.371869,,C2,0,TR8247,,,,20110916122544,20110105150442,
1779,,87,Flapgate,,,,EXISTING,Armco,,San Jose,66B,Guadalupe River,Guadalupe River,-121.922248,37.365886,,D2,0,IM0702,051632,,,20140825160112,20140826094141,DD-0420
2093,,87,Concrete,,,,EXISTING,,,San Jose,35C,Guadalupe River,Guadalupe River,-121.945237,37.401464,,C2,0,DD-2276,,20100505000000,,20111020103954,20110925142433,
29,,87,Riprap,,,,EXISTING,,,San Jose,97A,Saratoga Creek,San Tomas,-121.996945,37.306296,,C2,0,MGE,,,,20110916122546,20110612111106,"MRF:Can't locate the Outfall from Google Earth or Orthophoto,MGE indicates FLAPGATE as ‘Y’ but cannot find record in CSJ  Flapgates List-2011.xls"
30,,87,Pipe,,,,EXISTING,,,San Jose,97A,Saratoga Creek,San Tomas,-121.996587,37.309543,,C2,0,MGE,,,,20110916122546,20110620110957,MRF:Can't locate the Outfall from Google Earth or Orthophoto
31,,87,Concrete,,,,EXISTING,,,San Jose,97A,Saratoga Creek,San Tomas,-121.996813,37.306047,,C2,0,MGE,,,,20110916122546,20110612111107,MRF:Can't locate the Outfall from Google Earth or Orthophoto
32,,87,Riprap,,,,EXISTING,,,San Jose,98C,San Tomas Aquino Creek,San Tomas,-121.962479,37.297916,,C2,0,MGE,,,,20110916122546,20110612111108,
35,,87,Riprap,,,,EXISTING,,,San Jose,112B,,San Tomas,-121.982256,37.273613,,C2,0,MGE,,,,20110916123028,20110612111108,MRF:Can't locate the outfall from Google Earth or Orthophoto
36,,87,Riprap,,,,EXISTING,,,San Jose,112D,,San Tomas,-121.990703,37.271874,,C2,0,DD-0236,,20031020000000,,20110916123028,20110620113802,MRF:Can't locate the Outfall from Google Earth or Orthophoto
37,,87,Riprap,,,,EXISTING,,,San Jose,112D,,San Tomas,-121.990927,37.271506,,C2,0,MGE,,,,20110916123028,20110612111110,MRF:Can't locate the outfall from Google Earth or Orthophoto
40,,87,Riprap,,,,EXISTING,,,San Jose,112D,,San Tomas,-121.990924,37.270228,,C2,0,MGE,,,,20110916123028,20110612111110,
43,,87,Riprap,,,,EXISTING,,,San Jose,97A,Saratoga Creek,San Tomas,-121.99671,37.30971,,C2,0,MGE,,,,20110916122546,20110612111111,"MRF:Can't locate the Outfall from Google Earth or Orthophoto,MGE indicates FLAPGATE as ‘Y’ but cannot find record in CSJ  Flapgates List-2011.xls"
